,Artist_Name,Album_Title,Genre,Composer,Track_Name,Track_Unit_Price,Invoice_ID,Invoice_Tracks_Price,Invoice_Track_ID,Sales_Rep_ID,Sales_Rep_First_Name,Sales_Rep_Last_Name,Sales_Rep_Title,Sales_Rep_City,Sales_Rep_State,Sales_Rep_Country,Customer_ID,Customer_First_Name,Customer_Last_Name,Customer_City,Customer_State,Customer_Country,artist2
1844,Iron Maiden,Live At Donington 1992 (Disc 2),Rock,,The Trooper,0.99,40.0,0.99,1322.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Iron Maiden
1845,Iron Maiden,Live At Donington 1992 (Disc 2),Rock,,The Trooper,0.99,357.0,0.99,1322.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,50.0,Enrique,Muñoz,Madrid,,Spain,Iron Maiden
1846,Iron Maiden,Live At Donington 1992 (Disc 2),Rock,,Sanctuary,0.99,357.0,0.99,1323.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,50.0,Enrique,Muñoz,Madrid,,Spain,Iron Maiden
1847,Iron Maiden,Live At Donington 1992 (Disc 2),Rock,,Running Free,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1848,Iron Maiden,No Prayer For The Dying,Metal,Bruce Dickinson/Steve Harris,Tailgunner,0.99,358.0,0.99,1325.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,52.0,Emma,Jones,London,,United Kingdom,Iron Maiden
1849,Iron Maiden,No Prayer For The Dying,Metal,Bruce Dickinson/Steve Harris,Holy Smoke,0.99,145.0,0.99,1326.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,16.0,Frank,Harris,Mountain View,CA,USA,Iron Maiden
1850,Iron Maiden,No Prayer For The Dying,Metal,Steve Harris,No Prayer For The Dying,0.99,358.0,0.99,1327.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,52.0,Emma,Jones,London,,United Kingdom,Iron Maiden
1851,Iron Maiden,No Prayer For The Dying,Metal,Bruce Dickinson/David Murray,Public Enema Number One,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1852,Iron Maiden,No Prayer For The Dying,Metal,David Murray/Steve Harris,Fates Warning,0.99,359.0,0.99,1329.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,54.0,Steve,Murray,Edinburgh ,,United Kingdom,Iron Maiden
1853,Iron Maiden,No Prayer For The Dying,Metal,Steve Harris,The Assassin,0.99,250.0,0.99,1330.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,55.0,Mark,Taylor,Sidney,NSW,Australia,Iron Maiden
1854,Iron Maiden,No Prayer For The Dying,Metal,Bruce Dickinson/Steve Harris,Run Silent Run Deep,0.99,40.0,0.99,1331.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Iron Maiden
1855,Iron Maiden,No Prayer For The Dying,Metal,Bruce Dickinson/Steve Harris,Run Silent Run Deep,0.99,359.0,0.99,1331.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,54.0,Steve,Murray,Edinburgh ,,United Kingdom,Iron Maiden
1856,Iron Maiden,No Prayer For The Dying,Metal,Adrian Smith/Bruce Dickinson,Hooks In You,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1857,Iron Maiden,No Prayer For The Dying,Metal,Bruce Dickinson,Bring Your Daughter... ...To The Slaughter,0.99,359.0,0.99,1333.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,54.0,Steve,Murray,Edinburgh ,,United Kingdom,Iron Maiden
1858,Iron Maiden,No Prayer For The Dying,Metal,Steve Harris,Mother Russia,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1859,Iron Maiden,Piece Of Mind,Metal,Steve Harris,Where Eagles Dare,0.99,145.0,0.99,1335.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,16.0,Frank,Harris,Mountain View,CA,USA,Iron Maiden
1860,Iron Maiden,Piece Of Mind,Metal,Steve Harris,Where Eagles Dare,0.99,359.0,0.99,1335.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,54.0,Steve,Murray,Edinburgh ,,United Kingdom,Iron Maiden
1861,Iron Maiden,Piece Of Mind,Metal,Bruce Dickinson,Revelations,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1862,Iron Maiden,Piece Of Mind,Metal,Adrian Smith/Bruce Dickinson,Flight Of The Icarus,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1863,Iron Maiden,Piece Of Mind,Metal,Adrian Smith/Bruce Dickinson/Steve Harris,Die With Your Boots On,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1864,Iron Maiden,Piece Of Mind,Metal,Steve Harris,The Trooper,0.99,360.0,0.99,1339.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,58.0,Manoj,Pareek,Delhi,,India,Iron Maiden
1865,Iron Maiden,Piece Of Mind,Metal,David Murray/Steve Harris,Still Life,0.99,40.0,0.99,1340.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Iron Maiden
1866,Iron Maiden,Piece Of Mind,Metal,Steve Harris,Quest For Fire,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1867,Iron Maiden,Piece Of Mind,Metal,Adrian Smith/Bruce Dickinson,Sun And Steel,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1868,Iron Maiden,Piece Of Mind,Metal,Steve Harris,To Tame A Land,0.99,360.0,0.99,1343.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,58.0,Manoj,Pareek,Delhi,,India,Iron Maiden
1869,Iron Maiden,Powerslave,Metal,Harris,Aces High,0.99,145.0,0.99,1344.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,16.0,Frank,Harris,Mountain View,CA,USA,Iron Maiden
1870,Iron Maiden,Powerslave,Metal,Harris,Aces High,0.99,251.0,0.99,1344.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,10.0,Eduardo,Martins,São Paulo,SP,Brazil,Iron Maiden
1871,Iron Maiden,Powerslave,Metal,Smith/Dickinson,2 Minutes To Midnight,0.99,252.0,0.99,1345.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,11.0,Alexandre,Rocha,São Paulo,SP,Brazil,Iron Maiden
1872,Iron Maiden,Powerslave,Metal,Steve Harris,Losfer Words,0.99,252.0,0.99,1346.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,11.0,Alexandre,Rocha,São Paulo,SP,Brazil,Iron Maiden
1873,Iron Maiden,Powerslave,Metal,Dickinson,Flash of The Blade,0.99,360.0,0.99,1347.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,58.0,Manoj,Pareek,Delhi,,India,Iron Maiden
1874,Iron Maiden,Powerslave,Metal,Steve Harris,Duelists,0.99,253.0,0.99,1348.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,13.0,Fernanda,Ramos,Brasília,DF,Brazil,Iron Maiden
1875,Iron Maiden,Powerslave,Metal,Dickinson/Smith,Back in the Village,0.99,40.0,0.99,1349.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Iron Maiden
1876,Iron Maiden,Powerslave,Metal,Dickinson,Powerslave,0.99,253.0,0.99,1350.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,13.0,Fernanda,Ramos,Brasília,DF,Brazil,Iron Maiden
1877,Iron Maiden,Powerslave,Metal,Harris,Rime of the Ancient Mariner,0.99,360.0,0.99,1351.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,58.0,Manoj,Pareek,Delhi,,India,Iron Maiden
1878,Iron Maiden,Rock In Rio [CD1],Metal,,Intro,0.99,254.0,0.99,1352.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,15.0,Jennifer,Peterson,Vancouver,BC,Canada,Iron Maiden
1879,Iron Maiden,Rock In Rio [CD1],Metal,Adrian Smith/Bruce Dickinson/Steve Harris,The Wicker Man,0.99,145.0,0.99,1353.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,16.0,Frank,Harris,Mountain View,CA,USA,Iron Maiden
1880,Iron Maiden,Rock In Rio [CD1],Metal,Bruce Dickinson/Janick Gers/Steve Harris,Ghost Of The Navigator,0.99,254.0,0.99,1354.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,15.0,Jennifer,Peterson,Vancouver,BC,Canada,Iron Maiden
1881,Iron Maiden,Rock In Rio [CD1],Metal,Bruce Dickinson/David Murray/Steve Harris,Brave New World,0.99,360.0,0.99,1355.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,58.0,Manoj,Pareek,Delhi,,India,Iron Maiden
1882,Iron Maiden,Rock In Rio [CD1],Metal,Steve Harris,Wrathchild,0.99,254.0,0.99,1356.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,15.0,Jennifer,Peterson,Vancouver,BC,Canada,Iron Maiden
1883,Iron Maiden,Rock In Rio [CD1],Metal,Adrian Smith/Bruce Dickinson,2 Minutes To Midnight,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1884,Iron Maiden,Rock In Rio [CD1],Metal,Steve Harris,Blood Brothers,0.99,40.0,0.99,1358.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Iron Maiden
1885,Iron Maiden,Rock In Rio [CD1],Metal,Steve Harris,Blood Brothers,0.99,254.0,0.99,1358.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,15.0,Jennifer,Peterson,Vancouver,BC,Canada,Iron Maiden
1886,Iron Maiden,Rock In Rio [CD1],Metal,Steve Harris,Sign Of The Cross,0.99,360.0,0.99,1359.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,58.0,Manoj,Pareek,Delhi,,India,Iron Maiden
1887,Iron Maiden,Rock In Rio [CD1],Metal,Janick Gers/Steve Harris,The Mercenary,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1888,Iron Maiden,Rock In Rio [CD1],Metal,Steve Harris,The Trooper,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1889,Iron Maiden,Rock In Rio [CD2],Rock,Janick Gers/Steve Harris,Dream Of Mirrors,0.99,255.0,0.99,1362.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,19.0,Tim,Goyer,Cupertino,CA,USA,Iron Maiden
1890,Iron Maiden,Rock In Rio [CD2],Rock,Steve Harris,The Clansman,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1891,Iron Maiden,Rock In Rio [CD2],Metal,Adrian Smith/Bruce Dickinson/Steve Harris,The Evil That Men Do,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1892,Iron Maiden,Rock In Rio [CD2],Rock,Steve Harris,Fear Of The Dark,0.99,361.0,0.99,1365.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,5.0,František,Wichterlová,Prague,,Czech Republic,Iron Maiden
1893,Iron Maiden,Rock In Rio [CD2],Rock,Steve Harris,Iron Maiden,0.99,255.0,0.99,1366.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,19.0,Tim,Goyer,Cupertino,CA,USA,Iron Maiden
1894,Iron Maiden,Rock In Rio [CD2],Rock,Steve Harris,The Number Of The Beast,0.99,40.0,0.99,1367.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Iron Maiden
1895,Iron Maiden,Rock In Rio [CD2],Rock,Steve Harris,The Number Of The Beast,0.99,146.0,0.99,1367.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,30.0,Edward,Francis,Ottawa,ON,Canada,Iron Maiden
1896,Iron Maiden,Rock In Rio [CD2],Rock,Steve Harris,Hallowed Be Thy Name,0.99,147.0,0.99,1368.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,31.0,Martha,Silk,Halifax,NS,Canada,Iron Maiden
1897,Iron Maiden,Rock In Rio [CD2],Rock,David Murray/Paul Di'Anno/Steve Harris,Sanctuary,0.99,147.0,0.99,1369.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,31.0,Martha,Silk,Halifax,NS,Canada,Iron Maiden
1898,Iron Maiden,Rock In Rio [CD2],Rock,Steve Harris,Run To The Hills,0.99,255.0,0.99,1370.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,19.0,Tim,Goyer,Cupertino,CA,USA,Iron Maiden
1899,Iron Maiden,Seventh Son of a Seventh Son,Metal,Adrian Smith; Bruce Dickinson,Moonchild,0.99,148.0,0.99,1371.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,33.0,Ellie,Sullivan,Yellowknife,NT,Canada,Iron Maiden
1900,Iron Maiden,Seventh Son of a Seventh Son,Metal,Adrian Smith; Bruce Dickinson,Moonchild,0.99,361.0,0.99,1371.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,5.0,František,Wichterlová,Prague,,Czech Republic,Iron Maiden
1901,Iron Maiden,Seventh Son of a Seventh Son,Metal,Steve Harris,Infinite Dreams,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1902,Iron Maiden,Seventh Son of a Seventh Son,Metal,Adrian Smith; Bruce Dickinson; Steve Harris,Can I Play With Madness,0.99,148.0,0.99,1373.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,33.0,Ellie,Sullivan,Yellowknife,NT,Canada,Iron Maiden
1903,Iron Maiden,Seventh Son of a Seventh Son,Metal,Adrian Smith; Bruce Dickinson; Steve Harris,The Evil That Men Do,0.99,255.0,0.99,1374.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,19.0,Tim,Goyer,Cupertino,CA,USA,Iron Maiden
1904,Iron Maiden,Seventh Son of a Seventh Son,Metal,Steve Harris,Seventh Son of a Seventh Son,0.99,149.0,0.99,1375.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,35.0,Madalena,Sampaio,Porto,,Portugal,Iron Maiden
1905,Iron Maiden,Seventh Son of a Seventh Son,Metal,Dave Murray; Steve Harris,The Prophecy,0.99,40.0,0.99,1376.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Iron Maiden
1906,Iron Maiden,Seventh Son of a Seventh Son,Metal,Adrian Smith; Bruce Dickinson; Steve Harris,The Clairvoyant,0.99,149.0,0.99,1377.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,35.0,Madalena,Sampaio,Porto,,Portugal,Iron Maiden
1907,Iron Maiden,Seventh Son of a Seventh Son,Metal,Adrian Smith; Bruce Dickinson; Steve Harris,The Clairvoyant,0.99,361.0,0.99,1377.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,5.0,František,Wichterlová,Prague,,Czech Republic,Iron Maiden
1908,Iron Maiden,Seventh Son of a Seventh Son,Metal,Bruce Dickinson; Harris,Only the Good Die Young,0.99,255.0,0.99,1378.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,19.0,Tim,Goyer,Cupertino,CA,USA,Iron Maiden
1909,Iron Maiden,Somewhere in Time,Metal,Steve Harris,Caught Somewhere in Time,0.99,149.0,0.99,1379.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,35.0,Madalena,Sampaio,Porto,,Portugal,Iron Maiden
1910,Iron Maiden,Somewhere in Time,Metal,Adrian Smith,Wasted Years,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1911,Iron Maiden,Somewhere in Time,Metal,Adrian Smith,Sea of Madness,0.99,149.0,0.99,1381.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,35.0,Madalena,Sampaio,Porto,,Portugal,Iron Maiden
1912,Iron Maiden,Somewhere in Time,Metal,Steve Harris,Heaven Can Wait,0.99,255.0,0.99,1382.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,19.0,Tim,Goyer,Cupertino,CA,USA,Iron Maiden
1913,Iron Maiden,Somewhere in Time,Metal,Adrian Smith,Stranger in a Strange Land,0.99,361.0,0.99,1383.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,5.0,František,Wichterlová,Prague,,Czech Republic,Iron Maiden
1914,Iron Maiden,Somewhere in Time,Metal,Steve Harris,Alexander the Great,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1915,Iron Maiden,Somewhere in Time,Metal,David Murray/Steve Harris,De Ja Vu,0.99,150.0,0.99,1385.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,39.0,Camille,Bernard,Paris,,France,Iron Maiden
1916,Iron Maiden,Somewhere in Time,Metal,Steve Harris,The Loneliness of the Long Dis,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1917,Iron Maiden,The Number of The Beast,Metal,Adrian Smith/Steve Harris,22 Acacia Avenue,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1918,Iron Maiden,The Number of The Beast,Metal,Steve Harris,Children of the Damned,0.99,256.0,0.99,1388.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,25.0,Victor,Stevens,Madison,WI,USA,Iron Maiden
1919,Iron Maiden,The Number of The Beast,Metal,Adrian Smith/Clive Burr/Steve Harris,Gangland,0.99,150.0,0.99,1389.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,39.0,Camille,Bernard,Paris,,France,Iron Maiden
1920,Iron Maiden,The Number of The Beast,Metal,Adrian Smith/Clive Burr/Steve Harris,Gangland,0.99,361.0,0.99,1389.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,5.0,František,Wichterlová,Prague,,Czech Republic,Iron Maiden
1921,Iron Maiden,The Number of The Beast,Metal,Steve Harris,Hallowed Be Thy Name,0.99,41.0,0.99,1390.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,50.0,Enrique,Muñoz,Madrid,,Spain,Iron Maiden
1922,Iron Maiden,The Number of The Beast,Metal,Steve Harris,Invaders,0.99,42.0,0.99,1391.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,51.0,Joakim,Johansson,Stockholm,,Sweden,Iron Maiden
1923,Iron Maiden,The Number of The Beast,Metal,Steve Harris,Run to the Hills,0.99,42.0,0.99,1392.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,51.0,Joakim,Johansson,Stockholm,,Sweden,Iron Maiden
1924,Iron Maiden,The Number of The Beast,Rock,Steve Harris,The Number Of The Beast,0.99,150.0,0.99,1393.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,39.0,Camille,Bernard,Paris,,France,Iron Maiden
1925,Iron Maiden,The Number of The Beast,Metal,Adrian Smith/Steve Harris,The Prisoner,0.99,43.0,0.99,1394.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,53.0,Phil,Hughes,London,,United Kingdom,Iron Maiden
1926,Iron Maiden,The Number of The Beast,Metal,Adrian Smith/Steve Harris,The Prisoner,0.99,256.0,0.99,1394.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,25.0,Victor,Stevens,Madison,WI,USA,Iron Maiden
1927,Iron Maiden,The X Factor,Rock,Steve Harris,Sign Of The Cross,0.99,361.0,0.99,1395.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,5.0,František,Wichterlová,Prague,,Czech Republic,Iron Maiden
1928,Iron Maiden,The X Factor,Rock,Janick Gers/Steve Harris,Lord Of The Flies,0.99,43.0,0.99,1396.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,53.0,Phil,Hughes,London,,United Kingdom,Iron Maiden
1929,Iron Maiden,The X Factor,Rock,Blaze Bayley/Janick Gers,Man On The Edge,0.99,150.0,0.99,1397.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,39.0,Camille,Bernard,Paris,,France,Iron Maiden
1930,Iron Maiden,The X Factor,Rock,Steve Harris,Fortunes Of War,0.99,44.0,0.99,1398.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,55.0,Mark,Taylor,Sidney,NSW,Australia,Iron Maiden
1931,Iron Maiden,The X Factor,Rock,Blaze Bayley/Janick Gers/Steve Harris,Look For The Truth,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1932,Iron Maiden,The X Factor,Rock,Blaze Bayley/Janick Gers/Steve Harris,The Aftermath,0.99,44.0,0.99,1400.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,55.0,Mark,Taylor,Sidney,NSW,Australia,Iron Maiden
1933,Iron Maiden,The X Factor,Rock,Blaze Bayley/Janick Gers/Steve Harris,The Aftermath,0.99,256.0,0.99,1400.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,25.0,Victor,Stevens,Madison,WI,USA,Iron Maiden
1934,Iron Maiden,The X Factor,Rock,Steve Harris,Judgement Of Heaven,0.99,150.0,0.99,1401.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,39.0,Camille,Bernard,Paris,,France,Iron Maiden
1935,Iron Maiden,The X Factor,Rock,Steve Harris,Judgement Of Heaven,0.99,361.0,0.99,1401.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,5.0,František,Wichterlová,Prague,,Czech Republic,Iron Maiden
1936,Iron Maiden,The X Factor,Rock,Steve Harris,Blood On The World's Hands,0.99,44.0,0.99,1402.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,55.0,Mark,Taylor,Sidney,NSW,Australia,Iron Maiden
1937,Iron Maiden,The X Factor,Rock,Blaze Bayley/Janick Gers/Steve Harris,The Edge Of Darkness,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1938,Iron Maiden,The X Factor,Rock,Blaze Bayley/Janick Gers/Steve Harris,2 A.M.,0.99,44.0,0.99,1404.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,55.0,Mark,Taylor,Sidney,NSW,Australia,Iron Maiden
1939,Iron Maiden,The X Factor,Rock,Janick Gers/Steve Harris,The Unbeliever,0.99,150.0,0.99,1405.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,39.0,Camille,Bernard,Paris,,France,Iron Maiden
1940,Iron Maiden,Virtual XI,Rock,Blaze Bayley/Steve Harris,Futureal,0.99,256.0,0.99,1406.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,25.0,Victor,Stevens,Madison,WI,USA,Iron Maiden
1941,Iron Maiden,Virtual XI,Rock,Steve Harris,The Angel And The Gambler,0.99,361.0,0.99,1407.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,5.0,František,Wichterlová,Prague,,Czech Republic,Iron Maiden
1942,Iron Maiden,Virtual XI,Rock,David Murray/Steve Harris,Lightning Strikes Twice,0.99,45.0,0.99,1408.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,59.0,Puja,Srivastava,Bangalore,,India,Iron Maiden
1943,Iron Maiden,Virtual XI,Rock,Steve Harris,The Clansman,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1944,Iron Maiden,Virtual XI,Rock,Blaze Bayley/David Murray/Steve Harris,When Two Worlds Collide,0.99,,,,,,,,,,,,,,,,,Iron Maiden
1945,Iron Maiden,Virtual XI,Rock,Steve Harris,The Educated Fool,0.99,151.0,0.99,1411.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,Iron Maiden
1946,Iron Maiden,Virtual XI,Rock,Steve Harris,Don't Look To The Eyes Of A Stranger,0.99,45.0,0.99,1412.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,59.0,Puja,Srivastava,Bangalore,,India,Iron Maiden
1947,Iron Maiden,Virtual XI,Rock,Steve Harris,Don't Look To The Eyes Of A Stranger,0.99,256.0,0.99,1412.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,25.0,Victor,Stevens,Madison,WI,USA,Iron Maiden
1948,Iron Maiden,Virtual XI,Rock,Blaze Bayley/Janick Gers,Como Estais Amigos,0.99,361.0,0.99,1413.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,5.0,František,Wichterlová,Prague,,Czech Republic,Iron Maiden
1949,James Brown,Sex Machine,R&B/Soul,James Brown/Johnny Terry,Please Please Please,0.99,,,,,,,,,,,,,,,,,James Brown
1950,James Brown,Sex Machine,R&B/Soul,Lowman Pauling,Think,0.99,,,,,,,,,,,,,,,,,James Brown
1951,James Brown,Sex Machine,R&B/Soul,Jimmy Forrest/Lewis C. Simpkins/Oscar Washington,Night Train,0.99,45.0,0.99,1416.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,59.0,Puja,Srivastava,Bangalore,,India,James Brown
1952,James Brown,Sex Machine,R&B/Soul,Ted Wright,Out Of Sight,0.99,151.0,0.99,1417.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,James Brown
1953,James Brown,Sex Machine,R&B/Soul,James Brown,Papa's Got A Brand New Bag Pt.1,0.99,256.0,0.99,1418.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,25.0,Victor,Stevens,Madison,WI,USA,James Brown
1954,James Brown,Sex Machine,R&B/Soul,James Brown,I Got You (I Feel Good),0.99,,,,,,,,,,,,,,,,,James Brown
1955,James Brown,Sex Machine,R&B/Soul,Betty Newsome/James Brown,It's A Man's Man's Man's World,0.99,45.0,0.99,1420.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,59.0,Puja,Srivastava,Bangalore,,India,James Brown
1956,James Brown,Sex Machine,R&B/Soul,Alfred Ellis/James Brown,Cold Sweat,0.99,,,,,,,,,,,,,,,,,James Brown
1957,James Brown,Sex Machine,R&B/Soul,Alfred Ellis/James Brown,"Say It Loud, I'm Black And I'm Proud Pt.1",0.99,362.0,0.99,1422.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,14.0,Mark,Philips,Edmonton,AB,Canada,James Brown
1958,James Brown,Sex Machine,R&B/Soul,Bobby Byrd/James Brown/Ron Lenhoff,Get Up (I Feel Like Being A) Sex Machine,0.99,151.0,0.99,1423.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,45.0,Ladislav,Kovács,Budapest,,Hungary,James Brown
1959,James Brown,Sex Machine,R&B/Soul,Addie William Jones/Nat Jones,Hey America,0.99,45.0,0.99,1424.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,59.0,Puja,Srivastava,Bangalore,,India,James Brown
1960,James Brown,Sex Machine,R&B/Soul,Addie William Jones/Nat Jones,Hey America,0.99,256.0,0.99,1424.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,25.0,Victor,Stevens,Madison,WI,USA,James Brown
1961,James Brown,Sex Machine,R&B/Soul,Charles Bobbitt/James Brown,Make It Funky Pt.1,0.99,,,,,,,,,,,,,,,,,James Brown
1962,James Brown,Sex Machine,R&B/Soul,Charles Bobbitt/James Brown,I'm A Greedy Man Pt.1,0.99,,,,,,,,,,,,,,,,,James Brown
1963,James Brown,Sex Machine,R&B/Soul,Fred Wesley/James Brown/Joseph Mims,Get On The Good Foot,0.99,,,,,,,,,,,,,,,,,James Brown
